Evento,id_chamado,tipo,subtipo,id_bairro,situacao,tipo_situacao,status
Rock in Rio,17661687,Poluição sonora,Perturbação do sossego,20,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661818,Poluição sonora,Perturbação do sossego,20,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661823,Poluição sonora,Perturbação do sossego,20,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683459,Poluição sonora,Perturbação do sossego,20,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661816,Poluição sonora,Perturbação do sossego,20,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664048,Poluição sonora,Perturbação do sossego,20,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661817,Poluição sonora,Perturbação do sossego,20,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678519,Poluição sonora,Perturbação do sossego,22,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685561,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664598,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682443,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664349,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685584,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685583,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663444,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675233,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663335,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674906,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685579,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685565,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685580,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17659505,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675864,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685559,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664637,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664634,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675609,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685554,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661644,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17679379,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675607,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684124,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663442,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17677705,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685563,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664588,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663268,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17659765,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678615,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664640,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685572,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664566,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17681915,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684202,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685564,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663468,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685574,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682133,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658272,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682463,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658267,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664508,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685569,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685582,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664643,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664591,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685630,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664571,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685566,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678617,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675599,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664592,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685543,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663447,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664599,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685106,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664641,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684210,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685553,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664691,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685644,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664633,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685556,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17676859,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664581,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684278,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684246,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675616,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675613,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658268,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664583,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678618,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17659517,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675226,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664490,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664594,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675595,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674569,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675597,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17679350,Poluição sonora,Perturbação do sossego,24,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685600,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685468,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663295,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678535,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685435,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678643,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685436,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678575,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17680675,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663464,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661683,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682422,Poluição sonora,Perturbação do sossego,25,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17674858,Poluição sonora,Perturbação do sossego,26,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663480,Poluição sonora,Perturbação do sossego,26,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682501,Poluição sonora,Perturbação do sossego,26,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685621,Poluição sonora,Perturbação do sossego,26,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661698,Poluição sonora,Perturbação do sossego,26,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678174,Poluição sonora,Perturbação do sossego,26,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661812,Poluição sonora,Perturbação do sossego,26,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661811,Poluição sonora,Perturbação do sossego,26,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17660292,Poluição sonora,Perturbação do sossego,26,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685211,Poluição sonora,Perturbação do sossego,26,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682218,Poluição sonora,Perturbação do sossego,26,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661798,Poluição sonora,Perturbação do sossego,27,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658281,Poluição sonora,Perturbação do sossego,27,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682605,Poluição sonora,Perturbação do sossego,27,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658280,Poluição sonora,Perturbação do sossego,27,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664375,Poluição sonora,Perturbação do sossego,28,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684349,Poluição sonora,Perturbação do sossego,28,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682564,Poluição sonora,Perturbação do sossego,28,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664656,Poluição sonora,Perturbação do sossego,28,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684317,Poluição sonora,Perturbação do sossego,28,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684217,Poluição sonora,Perturbação do sossego,28,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17680263,Poluição sonora,Perturbação do sossego,29,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684695,Poluição sonora,Perturbação do sossego,29,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17680262,Poluição sonora,Perturbação do sossego,29,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663560,Poluição sonora,Perturbação do sossego,29,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17676722,Poluição sonora,Perturbação do sossego,29,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17680261,Poluição sonora,Perturbação do sossego,29,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664685,Poluição sonora,Perturbação do sossego,29,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684700,Poluição sonora,Perturbação do sossego,29,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685124,Poluição sonora,Perturbação do sossego,29,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685641,Poluição sonora,Perturbação do sossego,29,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663408,Poluição sonora,Perturbação do sossego,32,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661685,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17676664,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685372,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684094,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661878,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17660794,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663135,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684098,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682881,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661879,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663005,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682243,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17659426,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17681233,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682557,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682287,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661875,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661995,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682318,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658284,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661877,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17681999,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682570,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683270,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685499,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683945,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17679527,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664142,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661786,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682887,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17659904,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661876,Poluição sonora,Perturbação do sossego,33,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684203,Poluição sonora,Perturbação do sossego,34,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658261,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658257,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664244,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684429,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664689,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683832,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658258,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684354,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682327,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684352,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684391,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658253,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658243,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658252,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682519,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658254,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684428,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678562,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661436,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684346,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684327,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684265,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682539,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658259,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684374,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658251,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658256,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658260,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17658255,Poluição sonora,Perturbação do sossego,35,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17662646,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17660030,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663310,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683061,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664150,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17678035,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663441,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675927,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663446,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17676021,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683365,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17662441,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17676107,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663520,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682241,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663342,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684011,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17662212,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664528,Poluição sonora,Perturbação do sossego,36,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685392,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684336,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684130,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685308,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685494,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664673,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684226,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664228,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17682510,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685578,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685341,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17685323,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17680995,Poluição sonora,Perturbação do sossego,37,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664318,Poluição sonora,Perturbação do sossego,38,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683971,Poluição sonora,Perturbação do sossego,38,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663569,Poluição sonora,Perturbação do sossego,38,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17675138,Poluição sonora,Perturbação do sossego,38,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683100,Poluição sonora,Perturbação do sossego,38,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17684205,Poluição sonora,Perturbação do sossego,38,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17663518,Poluição sonora,Perturbação do sossego,38,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664680,Poluição sonora,Perturbação do sossego,40,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664681,Poluição sonora,Perturbação do sossego,40,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17664669,Poluição sonora,Perturbação do sossego,40,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17683910,Poluição sonora,Perturbação do sossego,40,Encerrado,Não atendido,Sem possibilidade de atendimento
Rock in Rio,17661535,Poluição sonora,Perturbação do sossego,40,Encerrado,Não atendido,Sem possibilidade de atendimento
